aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14826014,lsidyv3a4e388b,"mortimer, rose.","mortimer, rose",,,"rose mortimer; or, the ballet-girl's revenge ... by a comedian of the t. r. drury lane. [electronic resource]","rose mortimer; or, the ballet-girl's revenge",by a comedian of the t. r. drury lane....,,,,,,"london : published for the london romance co. by the news-agents’ publishing company, limited, [1865?].",1865,london,published for the london romance co. by the news-agents’ publishing company limited,comedy
14826019,lsidyv315bf260,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,"a cure for the heart-ache; a comedy, in five acts [in prose], etc. [electronic resource]","a cure for the heart-ache; a comedy, in five acts etc.","[in prose], etc.",,,,,,"london, 1797.",1797,london,,comedy
14826022,lsidyv349496ec,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,a school for grown children: a comedy in five acts [and in prose]. [electronic resource],a school for grown children: a comedy in five acts,[and in prose].,,,,,,"london, 1827.",1827,london,,comedy
14826023,lsidyv345af560,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,"the school of reform; or, how to rule a husband: a comedy, in five acts [and in prose], etc. [electronic resource]","the school of reform; or, how to rule a husband: a comedy, in five acts etc.","[and in prose], etc.",,,,,,"london, 1805.",1805,london,,comedy
14826024,lsidyv32b676d9,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,"town and country. a comedy, etc. [electronic resource]","town and country. a comedy, etc.",,,,,,,"london : longman, hurst, rees, & orme, 1807.",1807,london,longman hurst rees & orme,comedy
14826054,lsidyv345d9f11,"mountfort, william.","mountfort, william",https://www.wikidata.org/wiki/Q8015894,Q8015894,"[greenwich-park, a comedy [in five acts and in prose], etc.] [electronic resource]","greenwich-park, a comedy","[in five acts and in prose], etc.",another edition,,,,,"london : j. hindmarsh, 1691.",1691,london,j. hindmarsh,comedy
14826057,lsidyv345cb471,"mountfort, william.","mountfort, william",https://www.wikidata.org/wiki/Q8015894,Q8015894,the successfull straingers. a tragi-comedy [in five acts and in verse and prose]. [electronic resource],the successfull straingers. a tragi-comedy,[in five acts and in verse and prose].,,,,,,"london, 1690.",1690,london,,comedy
14826061,lsidyv345afde7,,,,,"[a most pleasant comedie [in verse and prose] of mucedorus the kings sonne of valentia and amadine the kings daughter of arragon, with the merie conceites of mouse, etc. [attributed to shakspere.]] [electronic resource]",a most pleasant comedie,"[in verse and prose] of mucedorus the kings sonne of valentia and amadine the kings daughter of arragon, with the merie conceites of mouse, etc. [attributed to shakspere.]",another edition amplefied with new additions etc,,,,,"london : imprinted for w. jones, 1610.",1610,london,imprinted for w. jones,comedy
14826152,lsidyv3abc344f,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"the school for guardians. a comedy, etc. [by arthur murphy.] [electronic resource]","the school for guardians. a comedy, etc.",[by arthur murphy.],,,,,,"london : p. vaillant, 1767.",1767,london,p. vaillant,comedy
14826153,lsidyv3abb3507,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"[the way to keep him, a comedy in five acts [and in prose].] [electronic resource]","the way to keep him, a comedy in five acts",[and in prose].,second edition,,,,,"london, 1760.",1760,london,,comedy
14826154,lsidyv3abb7c2e,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"[the way to keep him, a comedy ... the third edition.] [electronic resource]","the way to keep him, a comedy",the third edition....,fourth edition,,,,,"london, 1761.",1761,london,,comedy
14826155,lsidyv3abbc790,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"[the way to keep him, a comedy ... the third edition.] [electronic resource]","the way to keep him, a comedy",the third edition....,fifth edition,,,,,"london, 1765.",1765,london,,comedy
14826156,lsidyv32ba13d6,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"[the way to keep him, a comedy ... the third edition.] [electronic resource]","the way to keep him, a comedy",the third edition....,another edition the way to keep him etc,,,,,"london, 1785.",1785,london,,comedy
14826224,lsidyv345d7fe0,"n., n.","n., n",,,"rome's follies; or, the amorous fryars, a comedy [in five acts, in prose and verse. the dedication signed n. n.] [electronic resource]","rome's follies; or, the amorous fryars, a comedy","[in five acts, in prose and verse. the dedication signed n. n.]",,,,,,"london, 1681.",1681,london,,comedy
14826225,lsidyv345b40f6,"nabbes, thomas.","nabbes, thomas",https://www.wikidata.org/wiki/Q7792668,Q7792668,"the bride, a comedie. acted in the yeere 1638. at the private house in drury-lane by their majesties servants. [electronic resource]","the bride, a comedie", acted in the yeere 1638. at the private house in drury-lane by their majesties servants,,,,,,"london : printed by r. h. [richard hodgkinson] for laurence blaikelocke, 1640.",1640,london,printed by r. h. [richard hodgkinson] for laurence blaikelocke,comedy
14826296,lsidyv2eb3d6fb,"destouches, néricault, 1680-1754","destouches, néricault",https://www.wikidata.org/wiki/Q177063,Q177063,"the married man. a comedy, in three acts [in prose]. from le philosophe marié of m. néricault destouches ... by mrs. inchbald. [electronic resource]","the married man. a comedy, in three acts",[in prose]. from le philosophe marié of m. néricault destouches ... by mrs. inchbald.,,"inchbald, mrs., 1753-1821","inchbald, mrs.",,,"london, 1789.",1789,london,,comedy
14826311,lsidyv345b35ad,"nevile, robert.","nevile, robert",https://www.wikidata.org/wiki/Q18734492,Q18734492,"the poor scholar. a comedy [in five acts, in prose and verse]. [electronic resource]",the poor scholar. a comedy,"[in five acts, in prose and verse].",,,,,,"london, 1662.",1662,london,,comedy
14826776,lsidyv345cfc6a,"otway, thomas.","otway, thomas",https://www.wikidata.org/wiki/Q955217,Q955217,friendship in fashion. a comedy [in five acts and in prose]. [electronic resource],friendship in fashion. a comedy,[in five acts and in prose].,,,,,,"london, 1678.",1678,london,,comedy
14826855,lsidyv32be223a,"p., t., gent.","p., t., gent",,,"the french conjuror. a comedy [in five acts and in prose] ... written by t[homas] p[orter], gent. [electronic resource]",the french conjuror. a comedy,"[in five acts and in prose] written by t[homas] p[orter], gent....",,"porter, thomas, dramatist.","porter, thomas",,,"london : l. curtis, 1678.",1678,london,l. curtis,comedy
14827043,lsidyv3498d809,"patmore, peter george.","patmore, peter george",https://www.wikidata.org/wiki/Q7174206,Q7174206,marriage in may fair: a comedy in five acts [and in prose]. second edition. [electronic resource],marriage in may fair: a comedy in five acts,[and in prose]. second edition.,,,,,,"london, 1854.",1854,london,,comedy
14827363,lsidyv3498c819,"philp, robert kemp.","philp, robert kemp",https://www.wikidata.org/wiki/Q16063166,Q16063166,the successful candidate; a comedy in two acts [and in prose]. [electronic resource],the successful candidate; a comedy in two acts,[and in prose].,,,,,,"london, [1852.]",1852,london,,comedy
14827410,lsidyv3033dee5,"pilon, frederick.","pilon, frederick",https://www.wikidata.org/wiki/Q17417498,Q17417498,"he would be a soldier; a comedy in five acts [in prose], etc. [electronic resource]",he would be a soldier; a comedy in five actsetc.,"[in prose], etc.",,,,,,"london, 1786.",1786,london,,comedy
14827441,lsidyv34ed0a47,"pinero, arthur wing, sir, 1855-1934.","pinero, arthur wing",https://www.wikidata.org/wiki/Q712073,Q712073,"trelawny of the “wells”: a comedietta, etc. [electronic resource]","trelawny of the “wells”: a comedietta, etc.",,,,,,,"new york : de witt publishing house, 1898.",1898,new york,de witt publishing house,comedy
14827448,lsidyv3a136c16,"pinkerton, thomas a.","pinkerton, thomas",https://www.wikidata.org/wiki/Q55726200,Q55726200,sun beetles: a comedy of nickname land. [electronic resource],sun beetles: a comedy of nickname land,,,,,,,"london and new york [printed] : j. lane, 1898.",1898,london & new york,j. lane,comedy
14827626,lsidyv3a8cdf97,"popple, william, the younger.","popple, william",https://www.wikidata.org/wiki/Q18017716,Q18017716,"the lady's revenge: or, the rover reclaim'd. a comedy [in five acts, in prose], etc. [electronic resource]","the lady's revenge: or, the rover reclaim'd. a comedy","[in five acts, in prose], etc.",,,,,,"london, 1734.",1734,london,,comedy
14827631,lsidyv31afa8c1,"portal, abraham.","portal, abraham",https://www.wikidata.org/wiki/Q4669131,Q4669131,"the indiscreet lover; a comedy [in five acts and in prose], etc. [electronic resource]",the indiscreet lover; a comedy,"[in five acts and in prose], etc.",,,,,,"london, 1768.",1768,london,,comedy
14827647,lsidyv345cd8ed,"porter, thomas, dramatist.","porter, thomas",https://www.wikidata.org/wiki/Q7793222,Q7793222,"the carnival: a comedy [in five acts, in verse and prose]. [electronic resource]",the carnival: a comedy,"[in five acts, in verse and prose].",,,,,,"london, 1664.",1664,london,,comedy
14827788,lsidyv34935b28,,,,,"the prodigal; or marriage-à-la-mode. a comedy, in five acts [and in prose. by h. r. morres, viscount mountmorres]. ms. notes [by h. walpole]. [electronic resource]","the prodigal; or marriage-à-la-mode. a comedy, in five acts","[and in prose. by h. r. morres, viscount mountmorres]. ms. notes [by h. walpole].",,"morres, hervey redmond, viscount mountmorres.","morres, hervey redmond",,,"london : privately printed, 1794.",1794,london,privately printed,comedy
14827789,lsidyv34ec812d,,,,,"the profligate, a comedy [in five acts and in prose. by george watson, afterwards taylor]. ms. note [on cover]. [electronic resource]","the profligate, a comedy","[in five acts and in prose. by george watson, afterwards taylor]. ms. note [on cover].",,"watson, afterwards taylor, george.","watson, afterwards taylor, george",,,"london : w. bulmer and w. nicol, 1820.",1820,london,w. bulmer and w. nicol,comedy
14827881,lsidyv32ba7acd,"quarles, francis.","quarles, francis",https://www.wikidata.org/wiki/Q585489,Q585489,"the virgin widow. a comedie [in five acts, in prose and verse]. [electronic resource]",the virgin widow. a comedie,"[in five acts, in prose and verse].",,,,,,"london, 1649.",1649,london,,comedy
14827909,lsidyv345b23e4,"r., t.","r., t",,,the muses looking-glasse. [a comedy in five acts and in verse.] by t[homas] r[andolph]. [electronic resource],the muses looking-glasse,[a comedy in five acts and in verse.] by t[homas] r[andolph].,,,,,,"oxford : l. lichfield, for f. bowman, 1638.",1638,oxford,l. lichfield for f. bowman,comedy
14827912,lsidyv338f047c,"r., w.","rowley, william",https://www.wikidata.org/wiki/Q2248582,Q2248582,"a merrie and pleasant comedy ... called a shoomaker a gentleman. [in five acts, in prose and verse.] written by w[illiam] r[owley]. [electronic resource]",a merrie and pleasant comedy,"called a shoomaker a gentleman. [in five acts, in prose and verse.] written by w[illiam] r[owley]....",,"rowley, william, dramatist.","rowley, william",,,"london : j. okes, 1638.",1638,london,j. okes,comedy
14827979,lsidyv338eec5f,"lennox, charlotte, ca. 1729-1804.","lennox, charlotte",https://www.wikidata.org/wiki/Q441757,Q441757,"old city manners. a comedy [in five acts and in prose], altered from the original eastward hoe, written by ben jonson, chapman, and marston. [electronic resource]",old city manners. a comedy,"[in five acts and in prose], altered from the original eastward hoe, written by ben jonson, chapman, and marston.",,"chapman, george, the poet. -- marston, john, dramatist.","chapman, george marston, john",,,"london, 1775.",1775,london,,comedy
14827980,lsidyv338eee48,"lennox, charlotte, ca. 1729-1804.","lennox, charlotte",https://www.wikidata.org/wiki/Q441757,Q441757,the sister; a comedy [in five acts and in prose]. [electronic resource],the sister; a comedy,[in five acts and in prose].,,,,,,"london, 1769.",1769,london,,comedy
14827993,lsidyv338f01d3,"randolph, thomas, dramatist.","randolph, thomas",https://www.wikidata.org/wiki/Q1114379,Q1114379,"the jealous lovers. a comedie [in five acts and in verse], presented to their gracious majesties at cambridge, by the students of trinity college. [electronic resource]",the jealous lovers. a comedie,"[in five acts and in verse], presented to their gracious majesties at cambridge, by the students of trinity college.",,,,,,"cambridge : the printers to the universitie, 1632.",1632,cambridge,the printers to the universitie,comedy
14827994,lsidyv30925eec,"randolph, thomas, dramatist.","randolph, thomas",https://www.wikidata.org/wiki/Q1114379,Q1114379,"[the jealous lovers. a comedie [in five acts and in verse], presented to their gracious majesties at cambridge, by the students of trinity college.] [electronic resource]",the jealous lovers. a comedie,"[in five acts and in verse], presented to their gracious majesties at cambridge, by the students of trinity college.",another edition the jealous lovers etc,,,,,"cambridge : the printers to the universitie, 1634.",1634,cambridge,the printers to the universitie,comedy
14827995,lsidyv349bd0bd,"randolph, thomas, dramatist.","randolph, thomas",https://www.wikidata.org/wiki/Q1114379,Q1114379,"[the mirrour, a comedy in three acts [and in verse; altered from the muses' looking-glass of t. randolph]. with the author's life, and an account of the alterations. [by h. dell.]] [electronic resource]","the mirrour, a comedy in three acts","[and in verse; altered from the muses' looking-glass of t. randolph]. with the author's life, and an account of the alterations. [by h. dell.]",the second edition,"dell, henry, bookseller in holborn.","dell, henry",,,"london : j. scott, 1757.",1757,london,j. scott,comedy
